"id","Player","start","end","seasons","G","WS","All.NBA.tot","All NBA-1","All NBA-2","All NBA-3","AS NBA","bs.rk","slam.rk","missed","First","Quarters","Semis","Finals","Champ","closest.series.cnt","games.away.min","closest.lab","simp.lab"
"simpkdi01","Dickey Simpkins",1995,2002,7,327,4.8,0,0,0,0,0,,,6,0,0,0,0,1,,,,
"simpsra01","Ralph Simpson",1977,1980,4,218,0.7,0,0,0,0,0,,,1,2,0,1,0,0,1,2,"1978: Seattle SuperSonics (4) - Denver Nuggets (2)","1978: Seattle SuperSonics"
"simsal01","Alvin Sims",1999,1999,1,4,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"simsbo01","Bob Sims",1962,1962,1,65,0.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"simsco01","Courtney Sims",2008,2009,2,5,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"simsdo01","Doug Sims",1969,1969,1,4,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"simshe01","Henry Sims",2013,2016,4,135,4.6,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"simssc01","Scott Sims",1978,1978,1,12,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"singlch01","Chris Singleton",2012,2014,3,148,2.2,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"singlja01","James Singleton",2006,2012,5,243,8.1,0,0,0,0,0,,,3,0,2,0,0,0,1,1,"2006: Phoenix Suns (4) - Los Angeles Clippers (3)","2006: Phoenix Suns"
"singlky01","Kyle Singler",2013,2018,6,356,10.1,0,0,0,0,0,,,4,1,0,1,0,0,1,1,"2016: Golden State Warriors (4) - Oklahoma City Thunder (3)","2016: Golden State Warriors"
"singlmc01","McKinley Singleton",1987,1987,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"singlse01","Sean Singletary",2009,2009,1,37,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"sinicze01","Zeke Sinicola",1952,1954,2,12,-0.2,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"sittoch01","Charlie Sitton",1985,1985,1,43,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"sivape01","Peyton Siva",2014,2014,1,24,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"skilesc01","Scott Skiles",1987,1996,10,600,30.6,0,0,0,0,0,,364,9,1,0,0,0,0,1,3,"1994: Indiana Pacers (3) - Orlando Magic (0)","1994: Indiana Pacers"
"skinnal01","Al Skinner",1977,1980,4,203,6.3,0,0,0,0,0,,,3,0,1,0,0,0,1,1,"1979: San Antonio Spurs (4) - Philadelphia 76ers (3)","1979: San Antonio Spurs"
"skinnbr01","Brian Skinner",1999,2012,14,608,15.7,0,0,0,0,0,,,10,3,1,0,0,0,1,2,"2003: Detroit Pistons (4) - Philadelphia 76ers (2)","2003: Detroit Pistons"
"skinnta01","Tal Skinner",1975,1976,2,145,3.4,0,0,0,0,0,,,0,0,2,0,0,0,2,2,"1975: Golden State Warriors (4) - Seattle SuperSonics (2) / 1976: Phoenix Suns (4) - Seattle SuperSonics (2)","1975: Golden State Warriors / 1976: Phoenix Suns"
"skoogwh01","Whitey Skoog",1952,1957,6,341,14.2,0,0,0,0,0,,,2,0,1,1,0,2,,,,
"sladeje01","Jeff Slade",1963,1963,1,3,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"slatere01","Reggie Slater",1995,2003,8,259,5.2,0,0,0,0,0,,,7,1,0,0,0,0,1,2,"2001: San Antonio Spurs (3) - Minnesota Timberwolves (1)","2001: San Antonio Spurs"
"slaugji01","Jim Slaughter",1952,1952,1,28,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"slaugjo01","Jose Slaughter",1983,1983,1,63,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"slayta01","Tamar Slay",2003,2005,3,66,-0.3,0,0,0,0,0,,,1,0,1,0,1,0,1,2,"2003: San Antonio Spurs (4) - New Jersey Nets (2)","2003: San Antonio Spurs"
"sloando01","Donald Sloan",2012,2016,5,218,4.1,0,0,0,0,0,,,4,0,0,1,0,0,1,2,"2014: Miami Heat (4) - Indiana Pacers (2)","2014: Miami Heat"
"sloanje01","Jerry Sloan",1966,1976,11,755,49.6,0,0,0,0,2,,179,2,0,7,2,0,0,1,1,"1975: Golden State Warriors (4) - Chicago Bulls (3)","1975: Golden State Warriors"
"slokaur01","Uroš Slokar",2007,2007,1,20,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"slubyto01","Tom Sluby",1985,1985,1,31,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smartke01","Keith Smart",1989,1989,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smartma01","Marcus Smart",2015,2019,5,341,16.2,0,0,0,0,0,,,0,2,1,2,0,0,1,1,"2018: Cleveland Cavaliers (4) - Boston Celtics (3)","2018: Cleveland Cavaliers"
"smawlbe01","Belus Smawley",1947,1952,6,261,22.8,0,0,0,0,0,,,3,0,2,1,0,0,1,1,"1948: Philadelphia Warriors (4) - St. Louis Bombers (3)","1948: Philadelphia Warriors"
"smileja01","Jack Smiley",1949,1950,2,118,0.6,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithad01","Adrian Smith",1962,1971,10,719,31.8,0,0,0,0,1,,435,4,0,4,2,0,0,1,1,"1963: Boston Celtics (4) - Cincinnati Royals (3)","1963: Boston Celtics"
"smithbi01","Bill Smith",1962,1962,1,9,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithbi02","Bingo Smith",1970,1980,11,865,33.3,0,0,0,0,0,,,8,2,0,1,0,0,1,2,"1976: Boston Celtics (4) - Cleveland Cavaliers (2)","1976: Boston Celtics"
"smithbo01","Bobby Smith",1960,1962,2,13,-0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithch01","Charles Smith",1989,1997,9,564,40.9,0,0,0,0,0,,448,4,1,2,1,1,0,1,1,"1994: Houston Rockets (4) - New York Knicks (3)","1994: Houston Rockets"
"smithch02","Charles Smith",1990,1996,3,73,0.9,0,0,0,0,0,,,2,1,0,0,0,0,1,1,"1990: New York Knicks (3) - Boston Celtics (2)","1990: New York Knicks"
"smithch03","Chris Smith",1993,1995,3,224,3.2,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"smithch04","Charles Smith",1998,2006,5,142,1.5,0,0,0,0,0,,,4,0,1,0,0,0,1,3,"2002: Los Angeles Lakers (4) - San Antonio Spurs (1)","2002: Los Angeles Lakers"
"smithch05","Chris Smith",2014,2014,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithcl01","Clinton Smith",1987,1991,2,46,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithcr01","Craig Smith",2007,2012,6,403,16,0,0,0,0,0,,,6,0,0,0,0,0,,,,
"smithde01","Deb Smith",1947,1947,1,48,0.7,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"1947: Philadelphia Warriors (2) - St. Louis Bombers (1)","1947: Philadelphia Warriors"
"smithde02","Derek Smith",1983,1991,9,408,18.3,0,0,0,0,0,,,6,1,2,0,0,0,1,2,"1991: Detroit Pistons (4) - Boston Celtics (2)","1991: Detroit Pistons"
"smithde03","Dennis Smith Jr.",2018,2019,2,122,-0.7,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithdo01","Don Smith",1949,1949,1,8,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithdo02","Don Smith",1975,1975,1,54,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithdo03","Doug Smith",1992,1996,5,296,3,0,0,0,0,0,,,5,0,0,0,0,0,,,,
"smithdo04","Donta Smith",2005,2006,2,61,0.5,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithed01","Ed Smith",1954,1954,1,12,-0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithel01","Elmore Smith",1972,1979,8,562,34.7,0,0,0,0,0,,306,4,3,1,0,0,0,1,3,"1974: Milwaukee Bucks (4) - Los Angeles Lakers (1)","1974: Milwaukee Bucks"
"smithga01","Garfield Smith",1971,1972,2,63,-0.3,0,0,0,0,0,,,1,0,0,1,0,0,1,3,"1972: New York Knicks (4) - Boston Celtics (1)","1972: New York Knicks"
"smithgr01","Greg Smith",1969,1976,8,524,22.4,0,0,0,0,0,,,6,0,0,1,0,1,,,,
"smithgr02","Greg Smith",2012,2016,5,149,5.4,0,0,0,0,0,,,3,2,0,0,0,0,1,2,"2013: Oklahoma City Thunder (4) - Houston Rockets (2)","2013: Oklahoma City Thunder"
"smithis01","Ish Smith",2011,2019,9,542,11.2,0,0,0,0,0,,,5,3,1,0,0,0,1,1,"2011: Oklahoma City Thunder (4) - Memphis Grizzlies (3)","2011: Oklahoma City Thunder"
"smithja01","Jabari Smith",2001,2005,4,108,1.4,0,0,0,0,0,,,2,1,1,0,0,0,1,1,"2004: Minnesota Timberwolves (4) - Sacramento Kings (3)","2004: Minnesota Timberwolves"
"smithja02","Jason Smith",2008,2019,11,616,14.1,0,0,0,0,0,,,7,3,1,0,0,0,1,1,"2017: Boston Celtics (4) - Washington Wizards (3)","2017: Boston Celtics"
"smithje01","Jerry Smith",2012,2012,1,5,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithji01","Jim Smith",1982,1983,2,76,0.7,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithjo02","Joe Smith",1996,2011,16,1030,60.2,0,0,0,0,0,,493,6,6,3,1,0,0,1,2,"2009: Orlando Magic (4) - Cleveland Cavaliers (2)","2009: Orlando Magic"
"smithjo03","Josh Smith",2005,2018,13,894,51.2,0,0,0,0,0,,,5,4,3,1,0,0,1,3,"2015: Golden State Warriors (4) - Houston Rockets (1)","2015: Golden State Warriors"
"smithjr01","J.R. Smith",2005,2019,15,971,46.4,0,0,0,0,0,,,4,5,1,1,3,1,,,,
"smithke01","Kenny Smith",1988,1997,10,737,46.9,0,0,0,0,0,,321,5,1,2,0,0,2,,,,
"smithke03","Keith Smith",1987,1987,1,42,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithla01","Larry Smith",1981,1993,13,883,46.2,0,0,0,0,0,,390,8,2,3,0,0,0,1,2,"1993: Phoenix Suns (4) - San Antonio Spurs (2)","1993: Phoenix Suns"
"smithla02","LaBradford Smith",1992,1994,3,183,1.5,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"smithle01","Leon Smith",2002,2004,2,15,0.2,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithmi01","Michael Smith",1990,1995,3,141,1.3,0,0,0,0,0,,,1,1,1,0,0,0,1,2,"1991: Detroit Pistons (4) - Boston Celtics (2)","1991: Detroit Pistons"
"smithmi02","Michael Smith",1995,2001,7,449,23.5,0,0,0,0,0,,,6,1,0,0,0,0,1,2,"1996: Seattle SuperSonics (3) - Sacramento Kings (1)","1996: Seattle SuperSonics"
"smithmi03","Mike Smith",2001,2001,1,17,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithno01","Nolan Smith",2012,2013,2,84,-0.8,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithot01","Otis Smith",1987,1992,6,375,12.3,0,0,0,0,0,,,4,1,1,0,0,0,1,3,"1989: Phoenix Suns (4) - Golden State Warriors (1)","1989: Phoenix Suns"
"smithph01","Phil Smith",1975,1983,9,659,41.1,1,0,1,0,2,,142,4,1,2,1,0,1,,,,
"smithra01","Randy Smith",1972,1983,12,976,60,1,0,1,0,2,,166,8,1,3,0,0,0,1,1,"1975: Washington Bullets (4) - Buffalo Braves (3)","1975: Washington Bullets"
"smithre01","Reggie Smith",1993,1994,2,66,0.4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithro01","Robert Smith",1978,1985,7,229,5.7,0,0,0,0,0,,,3,1,1,2,0,0,2,2,"1978: Seattle SuperSonics (4) - Denver Nuggets (2) / 1983: Los Angeles Lakers (4) - San Antonio Spurs (2)","1978: Seattle SuperSonics / 1983: Los Angeles Lakers"
"smithru01","Russ Smith",2015,2016,2,27,-0.2,0,0,0,0,0,,,1,0,1,0,0,0,1,2,"2015: Golden State Warriors (4) - Memphis Grizzlies (2)","2015: Golden State Warriors"
"smithsa02","Sam Smith",1979,1980,2,46,1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithst01","Steve Smith",1992,2005,14,942,83.7,0,0,0,0,1,,356,1,6,4,2,0,1,,,,
"smithst02","Stevin Smith",1997,1997,1,8,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithst03","Steven Smith",2007,2007,1,8,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"smithth01","Theron Smith",2004,2005,2,53,-0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithto02","Tony Smith",1991,2001,9,457,6.7,0,0,0,0,0,,,3,4,1,0,1,0,1,3,"1991: Chicago Bulls (4) - Los Angeles Lakers (1)","1991: Chicago Bulls"
"smithwi01","William Smith",1972,1973,2,30,0.2,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"smithwi02","Willie Smith",1977,1980,4,78,1.3,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"smithzh01","Zhaire Smith",2019,2019,1,6,0.1,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"2019: Toronto Raptors (4) - Philadelphia 76ers (3)","2019: Toronto Raptors"
"smitsri01","Rik Smits",1989,2000,12,867,56.5,0,0,0,0,1,,276,2,5,0,4,1,0,1,2,"2000: Los Angeles Lakers (4) - Indiana Pacers (2)","2000: Los Angeles Lakers"
"smrekmi01","Mike Smrek",1986,1992,7,194,0.6,0,0,0,0,0,,,4,1,0,0,0,2,,,,
"smythjo01","Joe Smyth",1954,1954,1,40,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"snellto01","Tony Snell",2014,2019,6,442,13.4,0,0,0,0,0,,,1,3,1,1,0,0,1,2,"2019: Toronto Raptors (4) - Milwaukee Bucks (2)","2019: Toronto Raptors"
"snower01","Eric Snow",1996,2008,13,846,43.5,0,0,0,0,0,,,4,1,5,0,3,0,1,2,"1996: Chicago Bulls (4) - Seattle SuperSonics (2)","1996: Chicago Bulls"
"snydedi01","Dick Snyder",1967,1979,13,964,58.2,0,0,0,0,0,,,7,2,1,2,0,1,,,,
"snydeki01","Kirk Snyder",2005,2008,4,211,4.5,0,0,0,0,0,,,3,1,0,0,0,0,1,1,"2007: Utah Jazz (4) - Houston Rockets (3)","2007: Utah Jazz"
"sobekch01","Chips Sobek",1950,1950,1,60,3.1,0,0,0,0,0,,,0,1,0,0,0,0,1,1,"1950: Indianapolis Olympians (2) - Sheboygan Red Skins (1)","1950: Indianapolis Olympians"
"soberri01","Ricky Sobers",1976,1986,11,821,32,0,0,0,0,0,,366,8,1,1,0,1,0,1,2,"1976: Boston Celtics (4) - Phoenix Suns (2)","1976: Boston Celtics"
"sobiero01","Ron Sobie",1957,1960,4,192,7.2,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"sojoumi01","Mike Sojourner",1975,1977,3,191,8.3,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"solomwi01","Will Solomon",2002,2009,2,115,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"somerwi01","Willie Somerset",1966,1966,1,8,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"songada01","Darius Songaila",2004,2011,8,495,15.9,0,0,0,0,0,,,4,3,1,0,0,0,1,1,"2004: Minnesota Timberwolves (4) - Sacramento Kings (3)","2004: Minnesota Timberwolves"
"sorenda01","Dave Sorenson",1971,1973,3,213,5.4,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"southja01","James Southerland",2014,2014,1,4,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"sovragi01","Gino Sovran",1947,1947,1,6,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"sowpa01","Pape Sow",2005,2007,3,76,0.9,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"spaldra01","Ray Spalding",2019,2019,1,14,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"spanaji01","Jim Spanarkel",1980,1984,5,259,12.3,0,0,0,0,0,,,4,0,0,0,1,0,1,2,"1980: Los Angeles Lakers (4) - Philadelphia 76ers (2)","1980: Los Angeles Lakers"
"spanova01","Vassilis Spanoulis",2007,2007,1,31,-0.1,0,0,0,0,0,,,0,1,0,0,0,0,1,1,"2007: Utah Jazz (4) - Houston Rockets (3)","2007: Utah Jazz"
"sparrgu01","Guy Sparrow",1958,1960,3,150,0.0999999999999999,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"sparrro01","Rory Sparrow",1981,1992,12,836,28.1,0,0,0,0,0,,,7,2,3,0,0,0,1,1,"1984: Boston Celtics (4) - New York Knicks (3)","1984: Boston Celtics"
"spearod01","Odie Spears",1949,1957,8,479,27.7,0,0,0,0,0,,,1,1,3,2,1,0,1,3,"1956: Philadelphia Warriors (4) - Fort Wayne Pistons (1)","1956: Philadelphia Warriors"
"spectar01","Art Spector",1947,1950,4,169,2.8,0,0,0,0,0,,,3,0,1,0,0,0,1,1,"1948: Chicago Stags (2) - Boston Celtics (1)","1948: Chicago Stags"
"speigma01","Marreese Speights",2009,2018,10,705,25.8,0,0,0,0,0,,,3,5,0,0,1,1,,,,
"spellom01","Omari Spellman",2019,2019,1,46,1.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"spencan01","Andre Spencer",1993,1994,2,48,1.4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"spencel01","Elmore Spencer",1993,1997,5,157,2.77555756156289e-17,0,0,0,0,0,,,3,2,0,0,0,0,2,1,"1993: Houston Rockets (3) - Los Angeles Clippers (2) / 1996: Utah Jazz (3) - Portland Trail Blazers (2)","1993: Houston Rockets / 1996: Utah Jazz"
"spencfe01","Felton Spencer",1991,2002,12,640,21.1,0,0,0,0,0,,,9,1,0,2,0,0,1,1,"1996: Seattle SuperSonics (4) - Utah Jazz (3)","1996: Seattle SuperSonics"
"spicelo01","Lou Spicer",1947,1947,1,4,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"spitzcr01","Craig Spitzer",1968,1968,1,10,0,0,0,0,0,0,,,0,0,1,0,0,0,1,3,"1968: Los Angeles Lakers (4) - Chicago Bulls (1)","1968: Los Angeles Lakers"
"splitti01","Tiago Splitter",2011,2017,7,355,25.2,0,0,0,0,0,,,2,2,0,1,1,1,,,,
"spoelar01","Art Spoelstra",1955,1958,4,278,8.6,0,0,0,0,0,,,3,0,1,0,0,0,1,1,"1955: Minneapolis Lakers (2) - Rochester Royals (1)","1955: Minneapolis Lakers"
"sprewla01","Latrell Sprewell",1993,2005,13,913,56.3,1,1,0,0,4,,226,8,2,0,2,1,0,1,3,"1999: San Antonio Spurs (4) - New York Knicks (1)","1999: San Antonio Spurs"
"sprigla01","Larry Spriggs",1982,1986,5,169,3.5,0,0,0,0,0,,,1,1,0,1,1,1,,,,
"sprinji01","Jim Springer",1949,1949,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"spruiji01","Jim Spruill",1949,1949,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stackje01","Jerry Stackhouse",1996,2013,18,970,52.4,0,0,0,0,2,,295,9,6,2,0,1,0,1,2,"2006: Miami Heat (4) - Dallas Mavericks (2)","2006: Miami Heat"
"stackry01","Ryan Stack",1999,2000,2,43,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"stacoke01","Kevin Stacom",1975,1982,6,347,3.2,0,0,0,0,0,,,3,0,1,1,0,1,,,,
"stallbu01","Bud Stallworth",1973,1977,5,313,0.7,0,0,0,0,0,,,5,0,0,0,0,0,,,,
"stallda01","Dave Stallworth",1966,1975,8,522,20.4,0,0,0,0,0,,,4,0,2,1,0,1,,,,
"stanced01","Ed Stanczak",1950,1951,2,76,6.5,0,0,0,0,0,,,1,0,0,1,0,0,1,2,"1950: Minneapolis Lakers (2) - Anderson Packers (0)","1950: Minneapolis Lakers"
"stanste01","Terence Stansbury",1985,1987,3,192,2.4,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"starkjo01","John Starks",1989,2002,13,866,50,0,0,0,0,1,,371,4,2,5,1,1,0,1,1,"1994: Houston Rockets (4) - New York Knicks (3)","1994: Houston Rockets"
"starrke01","Keith Starr",1977,1977,1,17,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stausni01","Nik Stauskas",2015,2019,5,335,3.8,0,0,0,0,0,,,5,0,0,0,0,0,,,,
"stavela01","Larry Staverman",1959,1964,5,265,6.9,0,0,0,0,0,,,4,0,0,1,0,0,1,3,"1964: Boston Celtics (4) - Cincinnati Royals (1)","1964: Boston Celtics"
"steella01","Larry Steele",1972,1980,9,610,28.3,0,0,0,0,0,,,6,1,1,0,0,1,,,,
"steigma01","Matt Steigenga",1997,1997,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stepavl01","Vladimir Stepania",1999,2004,6,270,5.2,0,0,0,0,0,,,6,0,0,0,0,0,,,,
"stephal01","Alex Stepheson",2016,2016,1,8,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stephdj01","D.J. Stephens",2014,2019,2,4,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"stephev01","Everette Stephens",1989,1991,2,38,-0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"stephja01","Jack Stephens",1956,1956,1,72,4.8,0,0,0,0,0,,,0,0,0,1,0,0,1,1,"1956: Fort Wayne Pistons (3) - St. Louis Hawks (2)","1956: Fort Wayne Pistons"
"stephjo01","Joe Stephens",1997,2000,3,22,-0.1,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"stephla01","Lance Stephenson",2011,2019,9,508,16.7,0,0,0,0,0,,,3,3,1,2,0,0,1,1,"2013: Miami Heat (4) - Indiana Pacers (3)","2013: Miami Heat"
"steppbr01","Brook Steppe",1983,1989,5,238,4.7,0,0,0,0,0,,,4,0,1,0,0,0,1,2,"1985: Boston Celtics (4) - Detroit Pistons (2)","1985: Boston Celtics"
"steveba01","Barry Stevens",1993,1993,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stevede01","DeShawn Stevenson",2001,2013,13,824,12.3,0,0,0,0,0,,,6,6,0,0,0,1,,,,
"stevewa01","Wayne Stevens",1960,1960,1,8,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stewade01","Dennis Stewart",1971,1971,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stewake01","Kebu Stewart",1998,1998,1,15,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stewala01","Larry Stewart",1992,1997,5,270,9.8,0,0,0,0,0,,,4,0,1,0,0,0,1,1,"1997: Houston Rockets (4) - Seattle SuperSonics (3)","1997: Houston Rockets"
"stewami01","Michael Stewart",1998,2005,8,286,4.6,0,0,0,0,0,,,5,2,1,0,0,0,1,1,"2001: Philadelphia 76ers (4) - Toronto Raptors (3)","2001: Philadelphia 76ers"
"stewano01","Norm Stewart",1957,1957,1,5,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stiemgr01","Greg Stiemsma",2012,2015,4,203,6,0,0,0,0,0,,,2,1,0,1,0,0,1,1,"2012: Miami Heat (4) - Boston Celtics (3)","2012: Miami Heat"
"stipast01","Steve Stipanovich",1984,1988,5,403,30.4,0,0,0,0,0,,378,4,1,0,0,0,0,1,2,"1987: Atlanta Hawks (3) - Indiana Pacers (1)","1987: Atlanta Hawks"
"stithbr01","Bryant Stith",1993,2002,10,586,29.5,0,0,0,0,0,,,8,1,1,0,0,0,1,1,"1994: Utah Jazz (4) - Denver Nuggets (3)","1994: Utah Jazz"
"stithsa01","Sam Stith",1962,1962,1,32,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stithto01","Tom Stith",1963,1963,1,25,-0.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stivral01","Alex Stivrins",1986,1993,2,22,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"stockda01","David Stockton",2015,2018,2,6,0.1,0,0,0,0,0,,,1,0,1,0,0,0,1,3,"2018: Houston Rockets (4) - Utah Jazz (1)","2018: Houston Rockets"
"stockjo01","John Stockton",1985,2003,19,1504,207.6,11,2,6,3,10,25,22,0,9,5,3,2,0,2,2,"1997: Chicago Bulls (4) - Utah Jazz (2) / 1998: Chicago Bulls (4) - Utah Jazz (2)","1997: Chicago Bulls / 1998: Chicago Bulls"
"stojape01","Peja Stojaković",1999,2011,13,804,82.5,1,0,1,0,3,,225,2,5,4,1,0,1,,,,
"stokeed01","Ed Stokes",1998,1998,1,4,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stokegr01","Greg Stokes",1986,1990,2,42,0.3,0,0,0,0,0,,,1,0,1,0,0,0,1,1,"1986: Milwaukee Bucks (4) - Philadelphia 76ers (3)","1986: Milwaukee Bucks"
"stokeja01","Jarnell Stokes",2015,2017,3,28,0.7,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"stokema01","Maurice Stokes",1956,1958,3,202,16,3,0,3,0,3,,,2,0,1,0,0,0,1,2,"1958: Detroit Pistons (2) - Cincinnati Royals (0)","1958: Detroit Pistons"
"stolkar01","Art Stolkey",1947,1947,1,23,1.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stonedi01","Diamond Stone",2017,2017,1,7,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stoneju01","Julyan Stone",2012,2018,4,70,1,0,0,0,0,0,,,2,2,0,0,0,0,1,1,"2012: Los Angeles Lakers (4) - Denver Nuggets (3)","2012: Los Angeles Lakers"
"storeaw01","Awvee Storey",2005,2008,3,60,0.3,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"stoudam01","Amar'e Stoudemire",2003,2016,14,846,92.5,5,1,4,0,6,,144,4,5,3,2,0,0,1,2,"2010: Los Angeles Lakers (4) - Phoenix Suns (2)","2010: Los Angeles Lakers"
"stoudda01","Damon Stoudamire",1996,2008,13,878,55.5,0,0,0,0,0,,297,6,4,0,3,0,0,1,1,"2000: Los Angeles Lakers (4) - Portland Trail Blazers (3)","2000: Los Angeles Lakers"
"stoudsa01","Salim Stoudamire",2006,2008,3,157,2.3,0,0,0,0,0,,,2,1,0,0,0,0,1,1,"2008: Boston Celtics (4) - Atlanta Hawks (3)","2008: Boston Celtics"
"stovapa01","Paul Stovall",1973,1973,1,25,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"strawdj01","D.J. Strawberry",2008,2008,1,33,-0.2,0,0,0,0,0,,,0,1,0,0,0,0,1,3,"2008: San Antonio Spurs (4) - Phoenix Suns (1)","2008: San Antonio Spurs"
"strawjo01","Joe Strawder",1966,1968,3,231,10.9,0,0,0,0,0,,,2,0,1,0,0,0,1,2,"1968: Boston Celtics (4) - Detroit Pistons (2)","1968: Boston Celtics"
"stricbi01","Bill Stricker",1971,1971,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"stricer01","Erick Strickland",1997,2005,9,501,13.4,0,0,0,0,0,,,6,2,0,1,0,0,1,2,"2002: New Jersey Nets (4) - Boston Celtics (2)","2002: New Jersey Nets"
"stricma01","Mark Strickland",1995,2003,8,281,7.1,0,0,0,0,0,,,4,2,1,1,0,0,1,3,"1997: Chicago Bulls (4) - Miami Heat (1)","1997: Chicago Bulls"
"stricro01","Roger Strickland",1964,1964,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
