"confed","tourn","year","country","number","pos","player","bcountry","is_birth"
"concacaf","gold cup",2021,"MEX","24","FW","Rodolfo Pizarro (from 21 July)","MEX",TRUE
"concacaf","gold cup",2021,"SLV","1","GK","Mario González","SLV",TRUE
"concacaf","gold cup",2021,"SLV","2","DF","Julio Sibrián","SLV",TRUE
"concacaf","gold cup",2021,"SLV","3","DF","Roberto Domínguez","SLV",TRUE
"concacaf","gold cup",2021,"SLV","4","DF","Eriq Zavaleta","USA",FALSE
"concacaf","gold cup",2021,"SLV","5","DF","Ronald Gómez","SLV",TRUE
"concacaf","gold cup",2021,"SLV","6","MF","Narciso Orellana","SLV",TRUE
"concacaf","gold cup",2021,"SLV","7","MF","Darwin Cerén","SLV",TRUE
"concacaf","gold cup",2021,"SLV","8","FW","Joshua Pérez","USA",FALSE
"concacaf","gold cup",2021,"SLV","9","FW","Walmer Martinez","USA",FALSE
"concacaf","gold cup",2021,"SLV","10","MF","Amando Moreno","USA",FALSE
"concacaf","gold cup",2021,"SLV","11","FW","Juan Carlos Portillo","SLV",TRUE
"concacaf","gold cup",2021,"SLV","12","MF","Marvin Monterroza","SLV",TRUE
"concacaf","gold cup",2021,"SLV","13","DF","Alexander Larín","SLV",TRUE
"concacaf","gold cup",2021,"SLV","14","FW","Joaquín Rivas","SLV",TRUE
"concacaf","gold cup",2021,"SLV","15","MF","Alex Roldan","USA",FALSE
"concacaf","gold cup",2021,"SLV","16","FW","David Rugamas (until 20 July)","SLV",TRUE
"concacaf","gold cup",2021,"SLV","16","DF","Miguel Lemus (from 21 July)","SLV",TRUE
"concacaf","gold cup",2021,"SLV","17","MF","Jairo Henríquez","SLV",TRUE
"concacaf","gold cup",2021,"SLV","18","GK","Oscar Pleitéz","SLV",TRUE
"concacaf","gold cup",2021,"SLV","19","DF","Alexis Renderos","SLV",TRUE
"concacaf","gold cup",2021,"SLV","20","MF","Isaac Portillo","SLV",TRUE
"concacaf","gold cup",2021,"SLV","21","DF","Bryan Tamacas","SLV",TRUE
"concacaf","gold cup",2021,"SLV","22","GK","Kevin Carabantes","SLV",TRUE
"concacaf","gold cup",2021,"SLV","23","FW","Marvin Márquez","SLV",TRUE
"concacaf","gold cup",2021,"GUA","1","GK","Nicholas Hagen","GUA",TRUE
"concacaf","gold cup",2021,"GUA","2","DF","Moisés Hernández","USA",FALSE
"concacaf","gold cup",2021,"GUA","3","DF","Kervin García","GUA",TRUE
"concacaf","gold cup",2021,"GUA","4","DF","José Carlos Pinto","GUA",TRUE
"concacaf","gold cup",2021,"GUA","5","MF","Rudy Barrientos","GUA",TRUE
"concacaf","gold cup",2021,"GUA","6","MF","Óscar Castellanos","GUA",TRUE
"concacaf","gold cup",2021,"GUA","7","MF","Marvin Ceballos","GUA",TRUE
"concacaf","gold cup",2021,"GUA","8","MF","Luis de León","GUA",TRUE
"concacaf","gold cup",2021,"GUA","9","MF","Yeltsin Álvarez","GUA",TRUE
"concacaf","gold cup",2021,"GUA","10","MF","Alejandro Galindo","GUA",TRUE
"concacaf","gold cup",2021,"GUA","11","FW","Jairo Arreola","GUA",TRUE
"concacaf","gold cup",2021,"GUA","12","GK","Kenderson Navarro","GUA",TRUE
"concacaf","gold cup",2021,"GUA","13","DF","Stheven Robles","GUA",TRUE
"concacaf","gold cup",2021,"GUA","14","FW","Darwin Lom","USA",FALSE
"concacaf","gold cup",2021,"GUA","15","FW","Manuel López","GUA",TRUE
"concacaf","gold cup",2021,"GUA","16","MF","Marco Domínguez","CAN",FALSE
"concacaf","gold cup",2021,"GUA","17","MF","Luis Martínez","GUA",TRUE
"concacaf","gold cup",2021,"GUA","18","MF","Oscar Santis","GUA",TRUE
"concacaf","gold cup",2021,"GUA","19","FW","Robin Betancourth","GUA",TRUE
"concacaf","gold cup",2021,"GUA","20","DF","Gerardo Gordillo","GUA",TRUE
"concacaf","gold cup",2021,"GUA","21","GK","Kevin Moscoso","GUA",TRUE
"concacaf","gold cup",2021,"GUA","22","DF","José Morales","GUA",TRUE
"concacaf","gold cup",2021,"GUA","23","MF","Jorge Aparicio","GUA",TRUE
"concacaf","gold cup",2021,"TRI","1","GK","Marvin Phillip","TRI",TRUE
"concacaf","gold cup",2021,"TRI","2","DF","Aubrey David","GUY",FALSE
"concacaf","gold cup",2021,"TRI","3","MF","Hashim Arcia","TRI",TRUE
"concacaf","gold cup",2021,"TRI","4","DF","Jelani Peters","TRI",TRUE
"concacaf","gold cup",2021,"TRI","5","DF","Curtis Gonzales","TRI",TRUE
"concacaf","gold cup",2021,"TRI","6","DF","Radanfah Abu Bakr","TRI",TRUE
"concacaf","gold cup",2021,"TRI","7","FW","Ryan Telfer","CAN",FALSE
"concacaf","gold cup",2021,"TRI","8","MF","Mekeil Williams","TRI",TRUE
"concacaf","gold cup",2021,"TRI","9","FW","Marcus Joseph","TRI",TRUE
"concacaf","gold cup",2021,"TRI","10","MF","Kevin Molino","TRI",TRUE
"concacaf","gold cup",2021,"TRI","11","DF","Noah Powder","USA",FALSE
"concacaf","gold cup",2021,"TRI","12","FW","Isaiah Lee","TRI",TRUE
"concacaf","gold cup",2021,"TRI","13","MF","Reon Moore","TRI",TRUE
"concacaf","gold cup",2021,"TRI","14","MF","Andre Fortune II","USA",FALSE
"concacaf","gold cup",2021,"TRI","15","DF","Neveal Hackshaw","TRI",TRUE
"concacaf","gold cup",2021,"TRI","16","DF","Alvin Jones","TRI",TRUE
"concacaf","gold cup",2021,"TRI","17","DF","Justin Garcia","TRI",TRUE
"concacaf","gold cup",2021,"TRI","18","DF","Triston Hodge","TRI",TRUE
"concacaf","gold cup",2021,"TRI","19","DF","Ross Russell","TRI",TRUE
"concacaf","gold cup",2021,"TRI","20","MF","Duane Muckette","TRI",TRUE
"concacaf","gold cup",2021,"TRI","21","GK","Nicklas Frenderup","DEN",FALSE
"concacaf","gold cup",2021,"TRI","22","GK","Adrian Foncette","TRI",TRUE
"concacaf","gold cup",2021,"TRI","23","DF","Jesse Williams","TRI",TRUE
"concacaf","gold cup",2021,"USA","1","GK","Matt Turner","USA",TRUE
"concacaf","gold cup",2021,"USA","2","DF","Reggie Cannon","USA",TRUE
"concacaf","gold cup",2021,"USA","3","DF","Sam Vines","USA",TRUE
"concacaf","gold cup",2021,"USA","4","DF","Donovan Pines","USA",TRUE
"concacaf","gold cup",2021,"USA","5","DF","Walker Zimmerman (until 20 July)","USA",TRUE
"concacaf","gold cup",2021,"USA","6","MF","Gianluca Busio","USA",TRUE
"concacaf","gold cup",2021,"USA","7","FW","Paul Arriola","USA",TRUE
"concacaf","gold cup",2021,"USA","8","FW","Nicholas Gioacchini","USA",TRUE
"concacaf","gold cup",2021,"USA","9","FW","Gyasi Zardes","USA",TRUE
"concacaf","gold cup",2021,"USA","10","MF","Cristian Roldan","USA",TRUE
"concacaf","gold cup",2021,"USA","11","FW","Daryl Dike","USA",TRUE
"concacaf","gold cup",2021,"USA","12","DF","Miles Robinson","USA",TRUE
"concacaf","gold cup",2021,"USA","13","FW","Matthew Hoppe","USA",TRUE
"concacaf","gold cup",2021,"USA","14","MF","Jackson Yueill","USA",TRUE
"concacaf","gold cup",2021,"USA","15","FW","Jonathan Lewis","USA",TRUE
"concacaf","gold cup",2021,"USA","16","DF","James Sands","USA",TRUE
"concacaf","gold cup",2021,"USA","17","MF","Sebastian Lletget","USA",TRUE
"concacaf","gold cup",2021,"USA","18","GK","Sean Johnson","USA",TRUE
"concacaf","gold cup",2021,"USA","19","MF","Eryk Williamson","USA",TRUE
"concacaf","gold cup",2021,"USA","20","DF","Shaq Moore","USA",TRUE
"concacaf","gold cup",2021,"USA","21","DF","George Bello","NGA",FALSE
"concacaf","gold cup",2021,"USA","22","GK","Brad Guzan","USA",TRUE
"concacaf","gold cup",2021,"USA","23","MF","Kellyn Acosta","USA",TRUE
"concacaf","gold cup",2021,"USA","24","DF","Henry Kessler (from 24 July)","USA",TRUE
"concacaf","gold cup",2021,"CAN","1","GK","Dayne St. Clair","CAN",TRUE
"concacaf","gold cup",2021,"CAN","2","DF","Alistair Johnston","CAN",TRUE
"concacaf","gold cup",2021,"CAN","3","FW","Tyler Pasher","CAN",TRUE
"concacaf","gold cup",2021,"CAN","4","DF","Kamal Miller","CAN",TRUE
"concacaf","gold cup",2021,"CAN","5","DF","Steven Vitória","CAN",TRUE
"concacaf","gold cup",2021,"CAN","6","MF","Samuel Piette","CAN",TRUE
"concacaf","gold cup",2021,"CAN","7","MF","Stephen Eustáquio","CAN",TRUE
"concacaf","gold cup",2021,"CAN","8","MF","Liam Fraser","CAN",TRUE
"concacaf","gold cup",2021,"CAN","9","FW","Lucas Cavallini","CAN",TRUE
"concacaf","gold cup",2021,"CAN","10","FW","Junior Hoilett","CAN",TRUE
"concacaf","gold cup",2021,"CAN","11","FW","Theo Corbeanu","CAN",TRUE
"concacaf","gold cup",2021,"CAN","12","FW","Tajon Buchanan","CAN",TRUE
"concacaf","gold cup",2021,"CAN","13","DF","Frank Sturing","NED",FALSE
"concacaf","gold cup",2021,"CAN","14","MF","Mark-Anthony Kaye","CAN",TRUE
"concacaf","gold cup",2021,"CAN","15","DF","Doneil Henry","CAN",TRUE
"concacaf","gold cup",2021,"CAN","16","GK","Maxime Crépeau","CAN",TRUE
"concacaf","gold cup",2021,"CAN","17","FW","Cyle Larin","CAN",TRUE
"concacaf","gold cup",2021,"CAN","18","GK","Jayson Leutwiler","SUI",FALSE
"concacaf","gold cup",2021,"CAN","19","MF","Harry Paton","CAN",TRUE
"concacaf","gold cup",2021,"CAN","20","FW","Ayo Akinola (until 20 July)","USA",FALSE
"concacaf","gold cup",2021,"CAN","21","MF","Jonathan Osorio","CAN",TRUE
"concacaf","gold cup",2021,"CAN","22","DF","Richie Laryea","CAN",TRUE
"concacaf","gold cup",2021,"CAN","23","DF","Cristián Gutiérrez","CAN",TRUE
"concacaf","gold cup",2021,"CAN","24","FW","Tesho Akindele (from 23 July)","CAN",TRUE
"concacaf","gold cup",2021,"MTQ","1","GK","Loïc Chauvet","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","2","DF","Florian Goma","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","3","MF","Ambroise Félicitet","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","4","DF","Gérald Dondon","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","5","MF","Karl Vitulin","FRA",FALSE
"concacaf","gold cup",2021,"MTQ","6","DF","Jean-Sylvain Babin","FRA",FALSE
"concacaf","gold cup",2021,"MTQ","7","FW","Grégory Pastel","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","8","DF","Yann Thimon","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","9","FW","Enrick Reuperné","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","10","FW","Kévin Fortuné","FRA",FALSE
"concacaf","gold cup",2021,"MTQ","11","FW","Emmanuel Rivière","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","12","FW","Johnny Marajo","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","13","FW","Christophe Jougon","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","14","MF","Norman Grelet","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","15","DF","Yordan Thimon","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","16","GK","Arnaud Huyghues des Etages","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","17","FW","Patrick Burner","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","18","DF","Samuel Camille","FRA",FALSE
"concacaf","gold cup",2021,"MTQ","19","MF","Daniel Hérelle","FRA",FALSE
"concacaf","gold cup",2021,"MTQ","20","MF","Stéphane Abaul","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","21","DF","Sébastien Crétinoir","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","22","MF","Romario Barthéléry","MTQ",TRUE
"concacaf","gold cup",2021,"MTQ","23","GK","Gilles Meslien","MTQ",TRUE
"concacaf","gold cup",2021,"HAI","1","GK","Brian Sylvestre","USA",FALSE
"concacaf","gold cup",2021,"HAI","2","DF","Carlens Arcus","HAI",TRUE
"concacaf","gold cup",2021,"HAI","3","DF","Francois Dulysse","USA",FALSE
"concacaf","gold cup",2021,"HAI","4","DF","Ricardo Adé","HAI",TRUE
"concacaf","gold cup",2021,"HAI","5","DF","Stéphane Lambese","FRA",FALSE
"concacaf","gold cup",2021,"HAI","6","DF","Jems Geffrard","CAN",FALSE
"concacaf","gold cup",2021,"HAI","7","FW","Carnejy Antoine","FRA",FALSE
"concacaf","gold cup",2021,"HAI","8","MF","Zachary Herivaux","JPN",FALSE
"concacaf","gold cup",2021,"HAI","9","FW","Duckens Nazon","FRA",FALSE
"concacaf","gold cup",2021,"HAI","10","MF","Derrick Etienne Jr.","USA",FALSE
"concacaf","gold cup",2021,"HAI","11","FW","Roberto Louima","HAI",TRUE
"concacaf","gold cup",2021,"HAI","12","GK","Josué Duverger","CAN",FALSE
"concacaf","gold cup",2021,"HAI","13","DF","Kevin Lafrance","FRA",FALSE
"concacaf","gold cup",2021,"HAI","14","MF","Leverton Pierre","HAI",TRUE
"concacaf","gold cup",2021,"HAI","15","MF","Dutherson Clerveaux","HAI",TRUE
"concacaf","gold cup",2021,"HAI","16","FW","Louicius Don Deedson","HAI",TRUE
"concacaf","gold cup",2021,"HAI","17","DF","Martin Expérience","FRA",FALSE
"concacaf","gold cup",2021,"HAI","18","FW","Ronaldo Damus","HAI",TRUE
"concacaf","gold cup",2021,"HAI","19","MF","Steeven Saba","HAI",TRUE
"concacaf","gold cup",2021,"HAI","20","FW","Frantzdy Pierrot","HAI",TRUE
"concacaf","gold cup",2021,"HAI","21","MF","Bryan Alceus","FRA",FALSE
"concacaf","gold cup",2021,"HAI","22","DF","Alex Junior Christian","HAI",TRUE
"concacaf","gold cup",2021,"HAI","23","GK","Isaac Rouaud","HAI",TRUE
"concacaf","gold cup",2021,"CRC","1","GK","Esteban Alvarado","CRC",TRUE
"concacaf","gold cup",2021,"CRC","2","DF","Yael López","CRC",TRUE
"concacaf","gold cup",2021,"CRC","3","DF","Giancarlo González","CRC",TRUE
"concacaf","gold cup",2021,"CRC","4","DF","Keysher Fuller","CRC",TRUE
"concacaf","gold cup",2021,"CRC","5","MF","Celso Borges","CRC",TRUE
"concacaf","gold cup",2021,"CRC","6","DF","Óscar Duarte","NCA",FALSE
"concacaf","gold cup",2021,"CRC","7","MF","Johan Venegas","CRC",TRUE
"concacaf","gold cup",2021,"CRC","8","MF","Luis Díaz","CRC",TRUE
"concacaf","gold cup",2021,"CRC","9","FW","Ariel Rodríguez","CRC",TRUE
"concacaf","gold cup",2021,"CRC","10","MF","Bryan Ruiz","CRC",TRUE
"concacaf","gold cup",2021,"CRC","11","MF","Ariel Lassiter","CRC",TRUE
"concacaf","gold cup",2021,"CRC","12","FW","Joel Campbell","CRC",TRUE
"concacaf","gold cup",2021,"CRC","13","MF","Allan Cruz","CRC",TRUE
"concacaf","gold cup",2021,"CRC","14","MF","Jimmy Marín","CRC",TRUE
"concacaf","gold cup",2021,"CRC","15","DF","Francisco Calvo","CRC",TRUE
"concacaf","gold cup",2021,"CRC","16","MF","Alonso Martínez","CRC",TRUE
"concacaf","gold cup",2021,"CRC","17","MF","Jefferson Brenes","CRC",TRUE
"concacaf","gold cup",2021,"CRC","18","GK","Patrick Sequeira (until 21 July)","CRC",TRUE
"concacaf","gold cup",2021,"CRC","18","GK","Kevin Briceño (from 21 July)","CRC",TRUE
